site_name,long_name,lon,coord_datum,alt,alt_datum,site_type,dvqcoefs.c,COMID,VPU,Source,ndays,nyears,Azimuth,tree_height,Width,PAR_sum,Stream_PAR_sum,ann_GPP_C,ann_ER_C,Wtemp_mean,Wtemp_cv,Wtemp_skew,Wtemp_kurt,Wtemp_amp,Wtemp_phase,Wtemp_ar1,Disch_mean,Disch_cv,Disch_skew,Disch_kurt,Disch_amp,Disch_phase,Disch_ar1,PAR_mean,PAR_cv,PAR_skew,PAR_kurt,PAR_amp,PAR_phase,PAR_ar1,LAI_mean,LAI_cv,LAI_skew,LAI_kurt,LAI_amp,LAI_phase,LAI_ar1,MOD_ann_NPP,lat,dvqcoefs.f,dvqcoefs.a,dvqcoefs.b,dvqcoefs.k,dvqcoefs.m,struct.canal_flag,struct.dam_flag,struct.npdes_flag,slope_calc,HYRIV_ID,HydroATLAS_near_dist_m,HydroATLAS_dis_m3_pyr,HydroATLAS_run_mm_cyr,HydroATLAS_ria_ha_csu,HydroATLAS_ele_mt_cav,HydroATLAS_ele_mt_cmn,HydroATLAS_ele_mt_cmx,HydroATLAS_slp_dg_cav,HydroATLAS_slp_dg_uav,HydroATLAS_sgr_dk_rav,HydroATLAS_tmp_dc_cyr,HydroATLAS_tmp_dc_uyr,HydroATLAS_tmp_dc_c01,HydroATLAS_tmp_dc_c02,HydroATLAS_tmp_dc_c03,HydroATLAS_tmp_dc_c04,HydroATLAS_tmp_dc_c05,HydroATLAS_tmp_dc_c06,HydroATLAS_tmp_dc_c07,HydroATLAS_tmp_dc_c08,HydroATLAS_tmp_dc_c09,HydroATLAS_tmp_dc_c10,HydroATLAS_tmp_dc_c11,HydroATLAS_tmp_dc_c12,HydroATLAS_pre_mm_cyr,HydroATLAS_pre_mm_uyr,HydroATLAS_pre_mm_c01,HydroATLAS_pre_mm_c02,HydroATLAS_pre_mm_c03,HydroATLAS_pre_mm_c04,HydroATLAS_pre_mm_c05,HydroATLAS_pre_mm_c06,HydroATLAS_pre_mm_c07,HydroATLAS_pre_mm_c08,HydroATLAS_pre_mm_c09,HydroATLAS_pre_mm_c10,HydroATLAS_pre_mm_c11,HydroATLAS_pre_mm_c12,HydroATLAS_ari_ix_cav,HydroATLAS_ari_ix_uav,HydroATLAS_glc_cl_cmj,HydroATLAS_wet_pc_cg2,HydroATLAS_wet_pc_ug2,HydroATLAS_for_pc_cse,HydroATLAS_for_pc_use,HydroATLAS_crp_pc_cse,HydroATLAS_crp_pc_use,HydroATLAS_ppd_pk_cav,HydroATLAS_ppd_pk_uav,HydroATLAS_rdd_mk_cav,HydroATLAS_rdd_mk_uav,HydroATLAS_hdi_ix_cav,HydroATLAS_urb_pc_cse,HydroATLAS_urb_pc_use,NHD_GNIS_NAME,NHD_FTYPE,NHD_FCODE,NHD_QE_MA,NHD_VE_MA,NHD_near_dist_m,IGBP_LC_Type1Class2018,IGBP_LU_category,US_state,region,reach_proportion,NHD_STREAMORDE,NHD_HYDROSEQ,NHD_STARTFLAG,NHD_REACHCODE,NHD_AREASQKM,NHD_TOTDASQKM,NHD_LENGTHKM,NHD_SLOPE,NHD_SLOPELENKM,NHD_TIDAL,NHD_MAXELEVSMO,NHD_MINELEVSMO,NHD_AREASQKM_corr,NHD_TOTDASQKM_corr,areal_corr_factor,ElevWs,PrecipWs,TminWs,TmaxWs,TmeanWs,RunoffWs,PctImp2006Ws,PctImp2008Ws,PctImp2011Ws,PctImp2001Ws,PctImp2013Ws,PctImp2019Ws,PctImp2016Ws,PctImp2004Ws,PctOw2011Ws,PctIce2011Ws,PctUrbOp2011Ws,PctUrbLo2011Ws,PctUrbMd2011Ws,PctUrbHi2011Ws,PctBl2011Ws,PctDecid2011Ws,PctConif2011Ws,PctMxFst2011Ws,PctShrb2011Ws,PctGrs2011Ws,PctHay2011Ws,PctCrop2011Ws,PctWdWet2011Ws,PctHbWet2011Ws,PctOw2016Ws,PctIce2016Ws,PctUrbOp2016Ws,PctUrbLo2016Ws,PctUrbMd2016Ws,PctUrbHi2016Ws,PctBl2016Ws,PctDecid2016Ws,PctConif2016Ws,PctMxFst2016Ws,PctShrb2016Ws,PctGrs2016Ws,PctHay2016Ws,PctCrop2016Ws,PctWdWet2016Ws,PctHbWet2016Ws,HUDen2010Ws,PopDen2010Ws,SN_2008Ws,NO3_2008Ws,InorgNWetDep_2008Ws,NH4_2008Ws,DamNIDStorWs,DamNrmStorWs,NABD_NIDStorWs,NABD_NrmStorWs,DamDensWs,SuperfundDensWs,NPDESDensWs,TRIDensWs,RdDensWs,NABD_DensWs,PctCarbResidWs,PctNonCarbResidWs,PctAlkIntruVolWs,PctSilicicWs,PctExtruVolWs,PctColluvSedWs,PctGlacTilClayWs,PctGlacTilLoamWs,PctGlacTilCrsWs,PctGlacLakeCrsWs,PctGlacLakeFineWs,PctHydricWs,PctEolCrsWs,PctEolFineWs,PctSalLakeWs,PctAlluvCoastWs,PctCoastCrsWs,PctWaterWs,CBNFWs,FertWs,ManureWs,WtDepWs,OmWs,PermWs,RckDepWs,BFIWs,HydrlCondWs,NWs,Al2O3Ws,CaOWs,Fe2O3Ws,K2OWs,MgOWs,Na2OWs,P2O5Ws,SWs,SiO2Ws,precip_runoff_ratio
nwis_07048495,"Town Branch at Armstrong St. at Fayetteville, AR",-94.1360222,NAD83,1187,NAVD88,ST,NA,8590464,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.0432583,NA,NA,NA,NA,NA,NA,NA,NA,5.08e-5,70667562,54.59424725,0.339,323,2.573,411,366,526,36,36,25,140,140,16,41,86,143,184,230,256,248,208,149,84,35,1147,1147,57,68,101,112,139,117,82,93,113,95,94,75,93,93,16,0,0,9,9,19,19,576.88,576.788,3280,3280,797,54,54,Town Branch,StreamRiver,46006,15.838,0.93501,7.620979311,12,agricultural,Arkansas,AR,0.5985370000000001,3,390055512,0,11010001000873,0.5562,30.7368,1.282,0.00244149,1.282,0,36165,35852,0.33291,30.51351,0.9927354181307098,406.9622,1216.8738349953442,-3.7408497218336563,20.33488385167897,14.368762570651793,440.4479,21.02,21.26,21.71,20.13,22.04,23.32,22.51,20.68,0.21,0,13.66,16.16,14.2,6.67,0.07,29.66,0.39,4.08,0.04,0.25,14.36,0,0.24,0.01,0.2,0,13.38,16.15,14.88,7.08,0.07,29.28,0.35,4.13,0.07,0.41,13.74,0,0.24,0.01,236.2413,552.7203,602.4824,9.2409,4.9777,3.7342,0,0,0,0,0,0,0,0.3579,6.6576,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.3544,2.7167,18.899,168.9743,0.8407,4.5708,120.4457,35.952,0.1684,0.1434,4.6847,18.6752,1.9858,1.0515,1.5506,0.4434,0.2788,0.7847,45.8467,2.762809937328216
nwis_07048600,"White River near Fayetteville, AR",-94.0811111,NAD83,1138.25,NGVD29,ST,0.250742583,8590894,11,USGS (Powell Center),621,2,326.71737911888766,9.899999999999999,29.8704,12.729561256515598,9.74444837654498,171.06693880096438,-443.9532109020597,17.28,0.28,-0.01,-0,1.36,206.55906993585054,0.872,20.37,0.74,0.66,0.48,0.24,106.38181665982798,0.495,34.83,0.24,-0.01,0,1.2,183.6306749930313,0.335,2.22,0.32,0.05,-0.11,1.38,181.5050741443139,0.898,659.8,36.07305556,0.42750926,8.230410636,0.23249074,0.484563168880967,0.34,95,0,0,0.003389115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White River,StreamRiver,46006,576.142,1.15583,9.863403905,9,grassland,Arkansas,AR,0.370672,5,390017503,0,11010001000109,5.1345,1037.4498,2.986,9.711e-5,2.986,0,34921,34892,1.90322,1034.2185200000001,0.9968853625495904,514.0043,1330.2986346243754,-3.5183143045672987,19.895810833182296,14.278241160128026,447.4555,1.62,1.65,1.7,1.5,1.73,1.84,1.76,1.55,0.32,0,4.23,1.77,0.98,0.3,0.19,69.54,0.59,2.54,0.36,1.25,17.58,0,0.33,0.02,0.32,0,4.2,1.78,1.04,0.32,0.18,69.92,0.58,2.6,0.53,0.77,17.4,0,0.33,0.02,16.4029,37.5381,637.9006,9.9537,5.2273,3.848,7790.026,4361.083,7466.6306,4051.9549,0.0048,0.001,0.0019,0.0193,1.7429,0.0029,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.6243,4.8711,30.2837,181.7164,0.9492,4.997,107.4348,29.4514,0.1906,0.1569,5.9633,7.5668,3.3615,1.2876,0.9937,0.3903,0.2371,0.8696,63.7742,2.9730300211403713
nwis_07049050,"War Eagle Creek at War Eagle, AR",-93.9432535,NAD83,1127,NAVD88,ST,NA,8587646,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.26757447,NA,NA,NA,NA,NA,NA,NA,NA,1.96939e-4,70663332,243.5363426,10.445,386,20.599,392,344,442,44,53,12,139,138,13,38,85,142,185,229,256,248,207,148,83,33,1138,1170,54,66,102,109,134,118,83,92,110,93,97,78,92,96,2,0,0,92,69,22,32,7.331,11.163,195,195,797,0,0,War Eagle Creek,StreamRiver,46006,456.368,1.28797,13.84642377,9,grassland,Arkansas,AR,0.902579,4,390017504,0,11010001000302,2.2338,806.1849,2.555,3.4442e-4,2.555,0,34755,34667,2.01618,805.96728,0.999730061925,479.7641,1233.1654340798775,-3.5263157311388635,20.282956985566475,14.357543390293268,447,0.76,0.77,0.81,0.7,0.83,0.91,0.87,0.72,0.1,0,3.96,1.06,0.32,0.07,0.02,51.68,0.92,2.47,0.72,3.17,35.39,0,0.1,0.01,0.1,0,3.96,1.08,0.38,0.08,0.02,52.05,0.92,2.6,1.06,2.61,35.03,0,0.1,0.01,4.9389,10.7194,648.0755,10.1475,5.2888,3.8705,452.8863,371.7952,452.8863,371.7952,0.0025,0,0.0012,0.0037,1.4902,0.0025,38.39,0,0,0,0,61.61,0,0,0,0,0,0,0,0,0,0,0,0,1.1246,9.7243,30.8708,179.0175,0.8087,4.8067,121.5389,31.8541,0.1181,0.1206,4.644,17.1919,2.5407,0.9815,1.1408,0.3783,0.2556,0.6514,50.2827,2.7587593603576677
nwis_07049691,White River at Beaver Dam near Eureka Springs,-93.8472222,NAD83,NA,NA,ST,NA,8589606,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.4208333,NA,NA,NA,NA,NA,NA,NA,NA,0.066577021,70657846,231.205811,36.682,427,16.1,367,290,445,75,59,101,139,138,12,38,85,142,186,229,256,249,207,149,83,32,1128,1169,52,65,102,107,130,119,84,92,109,92,98,79,90,96,2,0,0,98,72,3,23,7.871,30.054,369,392,797,0,1,White River,ArtificialPath,55800,1712.222,3.59441,78.66257083,4,forested,Arkansas,AR,0.034779000000000004,5,390012583,0,11010001000064,2.4219,3095.9604,2.09,0.0204976,2.09,0,32470,28186,0.08423,3093.62273,0.9992449289726058,467.0308,1256.1594189682887,-3.658342317584735,20.136874922281105,14.269897006627602,446.9868,1.19,1.22,1.27,1.09,1.29,1.4,1.33,1.13,3.92,0,4.59,1.59,0.6,0.15,0.21,57.15,1,3.91,0.46,1.8,24.44,0,0.17,0.02,3.95,0,4.58,1.61,0.66,0.16,0.2,57.51,1,4,0.62,1.34,24.2,0,0.16,0.01,12.860900000000001,28.9367,639.0094,9.9597,5.2351,3.8562,780864.9799,659963.2698,780756.6108,659859.6816,0.0036,3e-4,0.001,0.0081,1.7541,0.0029,30.16,0,0,0,0,64.96,0,0,0,0,0,0,0,0,0,0,0,4.88,0.8246,6.8167,32.0645,179.3478,0.8293,4.8295,119.821,32.9389,0.1311,0.1226,4.7464,16.1231,2.6047,1.0126,1.3069,0.3754,0.2295,0.6543,51.6066,2.8102830306583746
nwis_07054501,White River at Bull Shoals Dam near Flippin,-92.575,NAD83,NA,NA,ST,NA,7629282,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.365,NA,NA,NA,NA,NA,NA,NA,NA,0,70659815,46.22570689,226.526,443,95.624,207,141,325,55,48,51,143,135,13,38,93,148,191,234,261,252,213,152,90,34,1108,1123,57,71,108,102,125,100,74,83,99,87,107,94,83,91,2,0,0,99,63,9,24,54.73,37.15,168,450,797,0,2,White River,ArtificialPath,55800,6728.738,1.38689,160.9507432,8,grassland,Arkansas,AR,0.02616799999999997,7,390007042,0,11010003000013,2.133,15630.4305,0.805,1e-5,0.805,0,13879,13879,0.05582,15628.35332,0.9998671066673436,388.7445,1179.660755638037,-4.876424582851257,20.002572387001372,13.741382196987624,396.8943,1.84,1.88,1.94,1.71,1.97,2.07,2,1.76,3.22,0,4.08,2.33,1.03,0.31,0.22,46.5,4.17,5.33,0.65,1.74,30.24,0.06,0.11,0.01,3.25,0,4.06,2.34,1.09,0.33,0.21,46.86,4.17,5.46,0.64,1.43,29.95,0.08,0.11,0.01,17.1914,36.1112,639.7616,10.1663,5.1684,3.7083,858470.6222,587262.4432,1131442.0134,800361.2674,0.0037,8e-4,0.0011,0.0074,1.9668,0.0024,73.55,0.07,0,0,0,17.82,0,0,0,0,0,0,0,0,0,4.59,0,3.96,1.2689,8.2279,19.2269,168.4956,0.7842,4.2329,124.3823,36.8935,0.0968,0.0765,3.487,21.6255,1.7869,0.8383,5.9945,0.3422,0.1558,0.283,36.7063,2.9722290182500406
nwis_07054502,White River below Bull Shoals Dam at Bull Shoals,-92.5863889,NAD83,475,NGVD29,ST,NA,7629290,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3622222,NA,NA,NA,NA,NA,NA,NA,NA,5.68e-17,70659815,96.93483522,226.526,443,95.624,207,141,325,55,48,51,143,135,13,38,93,148,191,234,261,252,213,152,90,34,1108,1123,57,71,108,102,125,100,74,83,99,87,107,94,83,91,2,0,0,99,63,9,24,54.73,37.15,168,450,797,0,2,White River,ArtificialPath,55800,6731.7,2.34939,69.16548177,8,grassland,Arkansas,AR,0.16445200000000004,7,390007023,0,11010003000013,3.1797,15636.4992,2.735,5.521e-4,2.735,0,13879,13728,0.52291,15633.842410000001,0.999830090484704,388.6705,1179.6540715119095,-4.876317299345963,20.003012141120525,13.741640326986275,396.8754,1.84,1.88,1.94,1.71,1.97,2.07,2,1.76,3.22,0,4.08,2.33,1.03,0.31,0.22,46.51,4.17,5.33,0.65,1.74,30.23,0.06,0.11,0.01,3.26,0,4.06,2.34,1.09,0.33,0.21,46.86,4.17,5.46,0.64,1.43,29.94,0.08,0.11,0.01,17.1995,36.122,639.7143,10.1656,5.168,3.708,858137.4401,587034.5201,1131002.8881,800050.6382,0.0037,8e-4,0.0011,0.0074,1.9676,0.0024,73.56,0.07,0,0,0,17.81,0,0,0,0,0,0,0,0,0,4.59,0,3.96,1.2685,8.2253,19.2209,168.4986,0.7844,4.2328,124.3755,36.8936,0.0968,0.0765,3.4868,21.6234,1.7867,0.8383,5.9964,0.3422,0.1557,0.283,36.7065,2.9723537198624794
nwis_07054527,White River below Bull Shoals Dam near Fairview,-92.5741667,NAD83,495,NAVD88,ST,NA,7629310,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3436111,NA,NA,NA,NA,NA,NA,NA,NA,0.003550728,70659815,15.48459493,226.526,443,95.624,207,141,325,55,48,51,143,135,13,38,93,148,191,234,261,252,213,152,90,34,1108,1123,57,71,108,102,125,100,74,83,99,87,107,94,83,91,2,0,0,99,63,9,24,54.73,37.15,168,450,797,0,2,White River,ArtificialPath,55800,6734.604,1.38709,53.26511178,8,grassland,Arkansas,AR,0.569589,7,390006976,0,11010003000013,0.5301,15642.4023,1.019,1e-5,1.019,0,13728,13728,0.30194,15642.17414,0.999985414005111,388.6009,1179.6473523052741,-4.876213023213597,20.00343025831004,13.741893264225881,396.8569,1.84,1.88,1.94,1.71,1.97,2.07,2,1.76,3.22,0,4.08,2.33,1.03,0.31,0.22,46.51,4.17,5.33,0.65,1.74,30.23,0.06,0.11,0.01,3.26,0,4.06,2.34,1.09,0.33,0.21,46.87,4.17,5.46,0.64,1.43,29.93,0.08,0.11,0.01,17.2068,36.1318,639.6686,10.165,5.1675,3.7076,857813.5978,586812.9861,1130576.0724,799748.7166,0.0037,8e-4,0.0011,0.0074,1.9677,0.0024,73.57,0.07,0,0,0,17.81,0,0,0,0,0,0,0,0,0,4.59,0,3.96,1.2681,8.2232,19.2157,168.5017,0.7846,4.2328,124.3684,36.8935,0.0968,0.0765,3.4866,21.6213,1.7866,0.8382,5.9983,0.3422,0.1557,0.2829,36.7069,2.9724753489362894
nwis_07055814,"Big Creek at Carver, AR",-93.0435069,NAD83,NA,NA,ST,NA,11819177,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.97896536,NA,NA,NA,NA,NA,NA,NA,NA,0.023489033,70669846,114.6837241,2.837,392,4.742,325,230,583,72,103,26,144,140,20,44,92,147,188,232,259,250,212,153,91,39,1162,1200,61,75,115,104,139,102,81,87,102,92,109,94,90,97,2,0,0,100,98,17,12,6.479,4.366,362,193,797,0,0,Big Creek,StreamRiver,46006,146.456,0.73167,127.2995264,8,grassland,Arkansas,AR,0.594553,4,390028116,0,11010005000221,1.0278,233.5536,1.037,1e-5,1.037,0,22293,22293,0.61108,233.13688,0.9982157414828973,451.5977,1264.2162715200682,-3.8212015886405575,19.809176284809357,14.088053163485734,448.7208,0.36,0.36,0.36,0.35,0.37,0.38,0.37,0.35,0.02,0,3.78,0.51,0.07,0.01,0,73.2,3.65,3.41,0.98,2.2,12.12,0,0.05,0,0.02,0,3.78,0.52,0.07,0.01,0.01,74.3,3.64,3.52,0.96,1.42,11.7,0,0.05,0,1.917,3.5484,682.5941,11.025,5.3924,3.7458,0,0,0,0,0,0,0,0,1.1373,0,0,31.12,0,0,0,68.88,0,0,0,0,0,0,0,0,0,0,0,0,0.4215,4.4963,1.5456,181.9827,0.8732,4.9858,115.2054,28.1436,0.1346,0.1264,4.9262,17.1572,2.2608,1.0676,1.3565,0.4219,0.3053,0.6934,48.8185,2.81737835981766
nwis_07060000,"North Fork Riv US of Dry Ck bl Norfork Dam, AR",-92.2384887,NAD83,NA,NA,ST,NA,7653861,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.24923449,NA,NA,NA,NA,NA,NA,NA,NA,0.086259595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Fork River,ArtificialPath,55800,2173.542,3.83507,58.58342732,11,wetland,Arkansas,AR,0.196527,6,390012950,0,11010006000007,0.2142,4683.2094,0.534,0.09458801,0.534,0,16661,11610,0.0421,4683.0373,0.9999632516965823,296.7361,1152.6311976526704,-5.275122759846164,20.230561332379,13.747134368108913,439.4095,0.53,0.54,0.56,0.51,0.56,0.58,0.57,0.52,1.95,0,3.19,0.85,0.15,0.02,0.52,51.68,2.45,7.63,0.7,1.95,28.82,0.01,0.06,0.01,1.89,0,3.19,0.86,0.16,0.02,0.52,51.93,2.46,7.8,0.88,1.72,28.47,0.02,0.07,0.01,4.8693,9.4212,586.5769,9.4365,4.619,3.2105,522813.3151,8497.8047,522707.4349,8434.0659,0.0045,2e-4,0,2e-4,1.431,0.0032,67.14,19.89,0,0,0,0,0,0,0,0,0,0,0,0,0,10.77,0,2.2,1.2309,8.4481,3.434,163.9764,0.739,4.6362,133.6189,42.8419,0.1358,0.0639,2.5768,16.9151,1.5118,0.722,10.9688,0.2945,0.0879,0.1138,37.4484,2.6231367270226755
nwis_07075250,"S Fk Lit Red Riv us of Gulf Mt WMA nr Scotland, AR",-92.7076667,NAD83,84.74,NAVD88,ST,0.191191363965007,11777377,11,USGS (Powell Center),1436,5,59.48411718673549,23,14.173200000000001,12.816601137234718,5.250157943977286,26.114046438006472,-112.65499669547992,15.05,0.27,0.04,-0.01,1.36,211.098191168227,0.89,2.34,0.72,0.6,0.39,0.34,75.44433163598592,0.432,35.09,0.24,-0.01,0.01,1.2,183.0869373043514,0.334,3.04,0.42,0.09,-0.19,1.34,194.06098012296158,0.912,728.28,35.54705,0.447102038260003,5.02445901176241,0.212897961739997,1.04098008429946,0.34,95,95,95,0.00311985,70680431,38.6149532,1.501,352,4.306,361,249,504,85,78,41,145,143,21,45,95,148,189,233,259,251,213,155,95,41,1252,1256,66,88,131,113,142,99,84,87,110,102,119,110,97,100,2,0,0,100,100,4,6,0.051,1.177,18,62,797,0,0,South Fork Little Red River,StreamRiver,46006,84.244,1.33313,11.27613629,4,forested,Arkansas,AR,0.822622,4,390041349,0,11010014000459,1.3716,120.7278,1.529,0.00638979,1.529,0,26613,25636,1.12831,120.48451,0.9979848054880484,435.581,1339.526757968045,-4.635621958543685,20.008676034929767,14.46396085445776,514.3888,0.11,0.12,0.12,0.11,0.12,0.13,0.13,0.11,0.02,0,2.14,0.11,0.02,0,0.05,78.17,4.69,3.44,1.22,2.13,8.01,0,0.01,0,0.02,0,2.13,0.11,0.02,0,0.05,78.07,4.96,3.5,1.89,1.32,7.9,0,0.01,0,1.7228,2.7968,655.0198,10.6274,5.1189,3.5081,0,0,0,0,0,0,0,0,0.8854,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.263,2.2683,1.9443,182.2479,0.9521,5.0211,107.1391,26.1612,0.1316,0.1952,6.0531,11.0253,2.9529,1.2514,1.3742,0.469,0.4955,1.1431,55.6622,2.604113382655387
nwis_07075270,"South Fork of Little Red River near Scotland, AR",-92.6219444,NAD83,NA,NA,ST,0.200860068,11777215,11,USGS (Powell Center),258,1,62.573489251908164,17.300000000000004,27.432000000000002,12.8084406590448,8.874186803822536,21.941939993778906,-110.51983299844619,14.78,0.32,0,-0.04,1.37,208.6376671814547,0.865,3.05,0.73,0.64,0.44,0.6,99.96267150950428,0.61,35.09,0.25,0.01,0.02,1.14,183.3235055569018,0.308,2.63,0.41,0.06,-0.19,1.36,197.5464400966412,0.871,899.4,35.5697222,0.436699613,5.621153943,0.213300387,0.88568831581168594,0.35,NA,NA,NA,0.002,70679781,0.008301521,2.11,357,5.035,325,214,465,83,78,51,146,143,21,45,96,149,190,234,260,252,214,156,95,42,1252,1256,66,89,132,113,142,98,84,87,111,102,119,110,97,99,2,0,0,100,100,9,7,1.032,1.147,155,84,797,0,0,South Fork Little Red River,StreamRiver,46006,133.884,1.35179,39.90585415,4,forested,Arkansas,AR,0.644046,4,390030824,0,11010014000448,2.6613,193.8231,1.471,0.00363018,1.471,0,20613,20079,1.714,192.8758,0.9951125536636242,406.0275,1330.068043317222,-4.438212002741159,20.2200069324348,14.512620863281706,514.1769,0.11,0.12,0.14,0.11,0.14,0.15,0.14,0.11,0.03,0,2.02,0.12,0.03,0.02,0.03,73.63,8.28,6.36,1,1.97,6.5,0,0,0,0.03,0,2.01,0.12,0.03,0.02,0.03,73.35,7.85,6.4,2.62,1.13,6.4,0,0,0,1.7242,2.7819,655.3971,10.6361,5.1198,3.5067,0,0,0,0,0,0,0,0,0.8494,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0.2068,1.8286,1.4834,182.3754,0.9517,5.0309,107.2301,26.1004,0.1284,0.1964,6.0327,11.3936,2.9072,1.2453,1.4012,0.4735,0.5075,1.1517,54.9616,2.586790739368536
nwis_07076000,Little Red River near Heber Springs,-91.9972222,NAD83,261.78,NGVD29,ST,NA,11775003,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5172222,NA,NA,NA,NA,NA,NA,NA,NA,0.006116025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Little Red River,ArtificialPath,55800,2004.829,2.002,33.02499223,8,grassland,Arkansas,AR,0.07788899999999999,6,390010199,0,11010014000196,1.6713,2977.5906,1.868,0.00149357,1.868,0,8943,8664,0.13018,2976.04948,0.9994824271677913,323.7405,1296.6653317240864,-3.872452122075873,20.81459963093913,14.72142550581514,514.5438,0.65,0.67,0.77,0.62,0.78,0.82,0.81,0.63,4.22,0,3.58,1.04,0.23,0.11,0.27,49.5,8.89,12.24,1.73,4.71,13.37,0,0.06,0.05,4.21,0,3.57,1.04,0.26,0.14,0.26,49.83,9.45,12.41,3.16,2.37,13.17,0,0.06,0.06,6.1919,9.6316,635.2523,10.326,4.9495,3.3772,1178942.3315,791665.4231,1178500.3221,791425.9841,0.0044,3e-4,7e-4,0.0024,1.3975,0.002,0,13.5,0,0,0,86.5,0,0,0,0,0,0,0,0,0,0,0,0,0.3826,3.4554,4.0805,177.5953,0.9653,4.6155,103.3222,28.2452,0.1673,0.1505,6.2953,9.2926,2.7687,1.365,1.3416,0.4604,0.3823,0.8528,58.9004,2.5200290659883304
